timestamp,original_url,imprint_url,processing_date,processing_time,company_name,managing_directors,street,city,postal_code,country,phone,email,website,registration_number,vat_id
20250722_105652,https://www.vbb.de,https://www.vbb.de/impressum/,2025-07-22,10:57:07,VBB Verkehrsverbund Berlin-Brandenburg GmbH,Christoph Heuing,Stralauer Platz 29,Berlin,10243,Germany,0 30 – 25 41 41 41,info@vbb.de,https://www.vbb.de,HRB 54 603,DE 170900133
20250722_105655,https://www.nvbw.de,https://www.nvbw.de/impressum,2025-07-22,10:57:08,Nahverkehrsgesellschaft Baden-Württemberg mbH,Peter Rumpf; Monika Burkard,Rosensteinstraße 37B,Stuttgart,70191,Germany,0711 / 23991-0,info@nvbw.de,https://nvbw.de,17102,DE172164592
20250722_105652,https://www.omny.de,https://www.omny.de/impressum,2025-07-22,10:57:08,OMNY GmbH,Michael Bader,Klaus-Blank-Str. 4,Westheim,91747,Germany,0821 809 005 120,info@omny.de,https://www.omny.de,HRB 7783,
20250722_105651,http://www.fahrwerk-mupperg.de,http://www.fahrwerk-mupperg.de/html/impressum.html,2025-07-22,10:57:08,Fahr:werk,Steffen Götz,Am Lindenbach 34,Föritztal,96524,Germany,036761-50488,goetz-mupperg@t-online.de,,,
20250722_105654,https://muellerreisen-pf.de,https://muellerreisen-pf.de/article/463-impressum,2025-07-22,10:57:11,Müller-Reisen GmbH & Co. KG,Hartin Müller; Viktoria Müller,Bleichstraße 3a,Pforzheim,75173,Germany,+49 (0) 7231 92266-0,info@muellerreisen-pf.de,https://www.muellerreisen-pf.de,HRB 501765,DE 144602270
20250722_105658,https://parkundride.de,https://parkundride.de/impressum,2025-07-22,10:57:13,P+R Park & Ride GmbH,Wolfgang Großmann,Garmischer Straße 19,München,81373,Germany,+49 (0) 89 32 46 47 48,info@parkundride.de; W.Grossmann@parkundride.de; s.pompe@parkundride.de,https://parkundride.de/,99771,DE 154519282
20250722_105707,https://www.wies-bus.de,https://www.wies-bus.de/impressum.html,2025-07-22,10:57:15,Wies Faszinatour GmbH & Co. KG,Wolfgang Wies; Maximilian Wies,Oskar-von-Miller-Straße 14,Weiden,92637,,(0961) 67 032-0,w.wies@wies-bus.de,http://www.wies-bus.de,HRA 3076,DE 350 291 016
20250722_105702,https://www.walk-reisen.de,https://www.walk-reisen.de/impressum,2025-07-22,10:57:15,Walk Reisen GmbH,Wilfried Walk,Stöcklenstraße 7,Munderkingen,89597,Germany,07393-950630,omnibus@walk-reisen.de; a.walk@walk-reisen.de,https://www.walk-reisen.de/,HRB 490178,
20250722_105709,https://www.hochbahn.de/de,https://www.hochbahn.de/de/impressum,2025-07-22,10:57:22,Hamburger Hochbahn AG,Robert Henrich; Saskia Heidenberger; Jens-Günter Lang,Steinstraße 20,Hamburg,20095,Germany,+49 (0)40 3288-0,info@hochbahn.de,https://www.hochbahn.de,3072,DE 811 239 681
20250722_105708,https://busverkehr-suedbayern.de,https://busverkehr-suedbayern.de/impressum/,2025-07-22,10:57:22,Busverkehr Südbayern GmbH,Wolfgang Riedlinger,Einsteinstraße 2,Karlsfeld,85757,Germany,+49 (0)8131 2970710; +49 (0)89 89 45 7222,bsb@busverkehr-suedbayern.de,https://busverkehr-suedbayern.de,HRB 89027,
20250722_105711,http://www.prager-reisen.de,http://www.prager-reisen.de/wichtig/impressum/,2025-07-22,10:57:22,Stefan Prager e.K.,Stefan Prager,Steinäcker 6,Freyung,94078,Germany,0 85 51 / 91 63 03 - 0; 0 85 51 / 91 63 03 - 3,info@prager-reisen.de,https://www.prager-reisen.de,HRA 1130,DE 815226505
20250722_105713,https://regionalbusleipzig.de/unternehmen/fuhrpark,https://regionalbusleipzig.de/impressum,2025-07-22,10:57:24,Regionalbus Leipzig GmbH,Andreas Kultscher,Leipziger Straße 79,Deuben,04828,Germany,+49 3425 8989-89,info@regionalbusleipzig.de,http://www.regionalbusleipzig.de/,HRB 7969,DE 152472645
20250722_105708,https://www.02elf.travel,https://www.02elf.travel/impressum,2025-07-22,10:57:27,02elf travel GmbH & Co. KG,Dipl.-Kfm. Jürgen Weinzierl,"Wiesenstraße 51, Gebäude 29",Düsseldorf,40549,Germany,+49 (0) 211 5694 770-0; +49 (0) 211 5694 770-11,info@02elf.travel,www.02elf.travel,HRA 21992,DE 283 198 011
20250722_105716,https://www.iov-ilmenau.de,https://www.iov-ilmenau.de/impressum/,2025-07-22,10:57:28,IOV Omnibusverkehr GmbH Ilmenau,Sarah Höring,Unterpörlitzer Straße 15b,Ilmenau,98693,Germany,+49 (0) 3677 / 8889 - 0; +49 (0) 3677 / 8889 - 88,info@iov-ilmenau.de,https://www.iov-ilmenau.de,302308,DE 154 396 123
20250722_105715,https://www.renk-busservice.de,https://www.renk-busservice.de/impressum,2025-07-22,10:57:29,Renk Busservice GmbH,Christian Renk,Reibmattenstraße 2,Eimeldingen,79591,Germany,+49 (0)7621 / 106 73; +49 (0) 7621 / 120 26,info@renk-busservice.de,https://www.renk-busservice.de,412809,DE191735233
20250722_105708,https://www.arnoldreisen.de,https://www.arnoldreisen.de/impressum/,2025-07-22,10:57:33,Arnold Reisen GmbH,Walter Arnold,Bahnhofstrasse 8,Dietmannsried,87463,Germany,+49 (0)8374 58300,info@arnoldreisen.de,https://www.arnoldreisen.de,HRB 13085,DE 303 711 201
20250722_105725,https://www.kvgof.de,https://www.kvgof.de/impressum,2025-07-22,10:57:34,Kreisverkehrsgesellschaft Offenbach mbH,Andreas Maatz,Masayaplatz 1,Dietzenbach,63128,Germany,06074 69669-00; 06074 69669-109-29,info@kvgOF.de,https://www.kvgof.de,HRB 8669,DE161738156
20250722_105722,https://vestische.de/startseite,https://vestische.de/impressum.html,2025-07-22,10:57:38,Vestische Straßenbahnen GmbH,Martin Schmidt,Westerholter Straße 550,Herten,45701,Germany,+49 2366 186-0,,http://www.vestische.de/,HRB 0062,DE127129569
20250722_105722,https://niag.de,https://niag.de/impressum/,2025-07-22,10:57:39,Niederrheinische Verkehrsbetriebe AG NIAG,Christian Kleinenhammann; Patricia Pardulla; Stefan Pelz,Rheinberger Straße 95 a,Moers,47441,Germany,02841 205-0; 02841 205-210,info@niag-online.de,https://niag.de,HRB 5011,DE 120249959
20250722_105729,http://buses.daimlertruck.com,http://buses.daimlertruck.com/en/provider-legal-notice,2025-07-22,10:57:40,Daimler Truck AG,Karin Rådström; Karl Deppen; Andreas Gorbach,Fasanenweg 10,Leinfelden-Echterdingen,70771,Germany,+49 711 8485-0,contact@daimlertruck.com,https://www.daimlertruck.com,HRB 762884,DE 32 12 81 771
20250722_105727,https://www.bsag.de,https://www.bsag.de/impressum.html,2025-07-22,10:57:45,Bremer Straßenbahn Aktiengesellschaft,Carola Aldag; Thorsten Harder; Claudia Wiest,Flughafendamm 12,Bremen,28199,Germany,+49 421 5596-0,info@bsag.de,http://www.bsag.de,HR B 4953 HB,DE 811136151
20250722_105728,https://www.kvg-mobil.de,https://www.kvg-mobil.de/legal/impressum,2025-07-22,10:57:46,Kahlgrund-Verkehrs-Gesellschaft mbH,Marc Bichtemann,Am Bahnhof 12,Schöllkrippen,63825,Germany,+49 (0) 6024 / 655 120,info@kvg-mobil.de,https://www.kvg-mobil.de,HRB-Nr. 177,DE 132090349
20250722_105734,http://www.ortenaulinie.de,http://www.ortenaulinie.de/startseite/impressum.html,2025-07-22,10:57:49,TGO-Tarifverbund Ortenau GmbH,Sven Malz,Hauptstr.66,Offenburg,77652,Germany,+49 (0) 7 81 / 966 789 910,tgo@ortenaulinie.de,https://www.ortenaulinie.de,HRB 471592,DE169413404
20250722_105740,http://www.lnvg-gg.de,,2025-07-22,10:57:51,No imprint data found,,,,,,,,,,
20250722_105734,http://www.nuber-umzuege.com,,2025-07-22,10:57:52,No imprint data found,,,,,,,,,,
20250722_105739,http://www.vhb-info.de,http://www.vhb-info.de/service/impressum/,2025-07-22,10:57:56,Verkehrsunternehmen Hegau-Bodensee Verbund GmbH,Ralf Bendl,Sankt-Johannis-Strasse 18,Radolfzell,78315,Germany,07732 82399-0,info@vhb-info.de,https://www.vhb-info.de/,,
20250722_105745,http://www.haltestelle-langen.de,http://www.haltestelle-langen.de/de/impressum.html,2025-07-22,10:57:58,Stadt Langen (Hessen),Jan Werner (Bürgermeister),Südliche Ringstraße 80,Langen,63225,Germany,06103 203-0; 115,,https://www.langen.de,,
20250722_105747,http://www.buedingen.info,http://www.buedingen.info/redirect.phtml?extlink=1&La=1&url_fid=3256.161.1,2025-07-22,10:57:59,Magistrat der Stadt Büdingen,,Eberhard-Bauner-Allee 16,Büdingen,63654,Germany,06042 - 884 0; 06042 - 884 100,info@stadt-buedingen.de,https://www.stadt-buedingen.de,,
20250722_105739,https://ead.darmstadt.de,https://ead.darmstadt.de/impressum/,2025-07-22,10:58:00,EAD - Eigenbetrieb für kommunale Aufgaben und Dienstleistungen,Sabine Kleindiek,Sensfelderweg 33,Darmstadt,64293,Germany,06151 / 13 46 000; 06151 / 13 46 302; 06151 / 13 46 610,ead-vertrieb@darmstadt.de; ead@darmstadt.de; ead.schulmensen@darmstadt.de,https://ead.darmstadt.de,,DE111608610
20250722_105749,https://stadt-butzbach.de,https://stadt-butzbach.de/impressum/,2025-07-22,10:58:07,Magistrat der Stadt Butzbach,Sascha Huber,Marktplatz 1,Butzbach,35510,Germany,+49 6033 995 – 0; +49 6033 995 – 336,magistrat@stadt-butzbach.de; onlineredaktion@stadt-butzbach.de,https://stadt-butzbach.de,,
20250722_105757,https://www.lng-fulda.de,https://www.lng-fulda.de/de/IMPRESSUM/,2025-07-22,10:58:07,Lokale Nahverkehrsgesellschaft Fulda mbH,Dipl.-Ing. Daniel Vollmann,Zieherser Weg 2,Fulda,36037,Germany,+49 6 61/96 94 2 -0,info@LNG-Fulda.de,https://www.LNG-Fulda.de,HRB 1321,
20250722_105752,https://www.idstein.de,https://www.idstein.de/impressum/,2025-07-22,10:58:08,Magistrat der Hochschulstadt Idstein,Christian Herfurth,König-Adolf-Platz 2,Idstein,65510,Germany,+49 6126 78-0,info@idstein.de; rechnungen@idstein.de; rechnungen-stadtwerke@idstein.de,https://www.idstein.de/,,DE113823866
20250722_105751,https://www.evb-butzbach.de,https://www.evb-butzbach.de/de/Home/Impressum/,2025-07-22,10:58:09,Energie und Versorgung Butzbach GmbH,Michael Garhamer,Himmrichsweg 2,Butzbach,35510,Germany,+49 6033 995400; +49 6033 995430,,http://www.evb-butzbach.de,HRB2556,
20250722_105759,http://www.dgz-bad-hersfeld.de,https://www.dgz-bad-hersfeld.de/impressum,2025-07-22,10:58:13,Dienstleistungs- und Gründerzentrum Bad Hersfeld GmbH,Bernd Rudolph,Leinenweberstrasse 1,Bad Hersfeld,36251,Germany,+49 66 21/9 44-0; +49 66 21/9 44-101,buero@dgz-bad-hersfeld.de,https://www.dgz-bad-hersfeld.de,,
20250722_105800,https://www.melsungen.de,https://www.melsungen.de/impressum/,2025-07-22,10:58:17,Stadt Melsungen,Markus Boucsein,Am Markt 1,Melsungen,34212,Germany,05661 / 708-0; 05661 / 708-119,stadtverwaltung@melsungen.de; citymanagement@melsungen.de,https://www.melsungen.de,,DE 113 057 410
20250722_105801,https://mer-rotenburg.de,https://mer-rotenburg.de/impressum/,2025-07-22,10:58:22,Marketing- und Entwicklungsgesellschaft Rotenburg an der Fulda mbH,Torben Schäfer,Marktplatz 3,Rotenburg an der Fulda,36199,Germany,06623 933600,info@mer-rotenburg.de; tourist-info@rotenburg.de,https://mer-rotenburg.de,HRB 2780,DE 310078461
20250722_105813,https://www.saarvv.de,,2025-07-22,10:58:23,No imprint data found,,,,,,,,,,
20250722_105807,https://www.vrt-info.de,https://www.vrt-info.de/impressum,2025-07-22,10:58:23,Verkehrsverbund Region Trier GmbH (VRT),Barbara Schwarz,Deworastraße 1,Trier,54290,Germany,0 18 06 / 13 16 19,kontakt@vrt-info.de,https://www.vrt-info.de,HRB 4520,DE 214289217
20250722_105810,https://www.andernach-begeistert.de,https://www.andernach-begeistert.de/en/imprint,2025-07-22,10:58:23,"Andernach.net Gesellschaft für Stadtmarketing, Wirtschaft und Tourismus mbH",Christian Heller,Hochstraße 80,Andernach,56626,Germany,+49 (2632) 987948 - 0; +49 (2632) 987948 - 30,info@andernach.net,https://www.andernach.net,HRB 14052,DE191212076
20250722_105808,http://www.landau.de,http://www.landau.de/Quicknav/Impressum/,2025-07-22,10:58:23,Stadt Landau in der Pfalz,Dr. Dominik Geißler,Marktstraße 50,Landau in der Pfalz,76829,Germany,06341/13-0; 115,stadtverwaltung@landau.de,https://www.landau.de,,DE148926516
20250722_105808,http://www.pirmasens.de,https://www.pirmasens.de/impressum/,2025-07-22,10:58:24,Stadt Pirmasens,Markus Zwick,Exerzierplatzstraße 17,Pirmasens,66953,Germany,06331 - 84 00; 06331 - 84 2222,info@pirmasens.de; stv-pirmasens@poststelle.rlp.de; presse@pirmasens.de,https://www.pirmasens.de/,,
20250722_105825,https://www.schloss-achberg.de,,2025-07-22,10:58:35,No imprint data found,,,,,,,,,,
20250722_105824,http://www.allensbach.de,http://www.allensbach.de/de/impressum,2025-07-22,10:58:38,"Gemeinde Allensbach, Körperschaft des öffentlichen Rechts",Stefan Friedrich,Rathausplatz 1,Allensbach,78476,Germany,07533 / 801 - 0,gemeinde@allensbach.de,https://www.allensbach.de,,DE142316468
20250722_105817,http://www.noerdlingen.de,http://www.noerdlingen.de/footer-navigationen/gesetzliches/impressum,2025-07-22,10:58:39,Große Kreisstadt Nördlingen,David Wittner,Marktplatz 1,Nördlingen,86720,Germany,+49 (0) 9081 / 84-0,stadtverwaltung@noerdlingen.de,https://www.noerdlingen.de,,DE127508083
20250722_105823,https://www.fuessen.de,https://www.fuessen.de/impressum/,2025-07-22,10:58:42,Füssen Tourismus und Marketing · Anstalt des öffentlichen Rechts der Stadt Füssen,Stefan Fredlmeier,Kaiser-Maximilian-Platz 1,Füssen,87629,Germany,+49 8362 93850,tourismus@fuessen.de,https://www.fuessen.de,,DE 278 229 091
20250722_105823,http://www.kreiswerke-cham.de,http://www.kreiswerke-cham.de/meta/impressum/,2025-07-22,10:58:44,Kreiswerke Cham,Dr. Klaus Amberger,Mittelweg 15,Cham,93413,Germany,+49 (9971) 78-569,abfallwirtschaft@lra.landkreis-cham.de,https://www.landkreis-cham.de/,,
20250722_105823,https://www.gerolzhofen.de,https://www.gerolzhofen.de/impressum.html,2025-07-22,10:58:44,Stadt Gerolzhofen,Thorsten Wozniak,Brunnengasse 5,Gerolzhofen,97447,Germany,09382/6070; 09382/60750,stadt@gerolzhofen.de,https://www.gerolzhofen.de,,
20250722_105823,https://www.stwl.lauf.de,https://www.stwl.lauf.de/de/Fussnavigation/Impressum/,2025-07-22,10:58:50,StWL Städtische Werke Lauf a.d. Pegnitz GmbH,Dipl.-Kfm. Jürgen Ferfers,Sichartstraße 49,Lauf a.d. Pegnitz,91207,Germany,09123 173-0,info@stwl-lauf.de,https://www.stwl-lauf.de,HRB 16656,DE 205 089 402
20250722_105836,https://www.gemeinde-bad-bellingen.de,https://www.gemeinde-bad-bellingen.de/impressum,2025-07-22,10:58:52,Gemeinde Bad Bellingen,Bürgermeister Dr. Carsten Vogelpohl,Badstraße 14,Bad Bellingen,79415,Germany,+49 7635 8119-0,rathaus@gemeinde.bad-bellingen.de,https://www.gemeinde-bad-bellingen.de,,DE 142474721
20250722_105840,http://www.baienfurt.de,http://www.baienfurt.de/de/gemeinde-baienfurt/impressum-service/impressum,2025-07-22,10:59:01,Gemeinde Baienfurt,Günter A. Binder,Marktplatz 1,Baienfurt,88255,Germany,0751 4000-0; 0751 4000-77,guenter.a.binder@baienfurt.de,https://www.baienfurt.de,,DE 146397267
20250722_105844,http://www.bonndorf.de,http://www.bonndorf.de/impressum.html,2025-07-22,10:59:01,Stadt Bonndorf im Schwarzwald,Marlon Jost,Martinstraße 8,Bonndorf im Schwarzwald,79848,Germany,+49 (0) 77 03 93 80-0; 07703 9380-21,florian.rogg@bonndorf.de; buergerservice@bonndorf.de,https://www.bonndorf.de/,,
20250722_105839,http://www.badditzenbach.de,http://www.badditzenbach.de,2025-07-22,10:59:04,Gemeinde Bad Ditzenbach,,Hauptstraße 40,Bad Ditzenbach,73342,,07334 9601-0,info@badditzenbach.de,https://www.badditzenbach.de,,
20250722_105842,http://www.stadt-blumberg.de,http://www.stadt-blumberg.de/unsere-stadt/impressum-service/impressum,2025-07-22,10:59:04,Stadt Blumberg,Markus Keller (Bürgermeister),Hauptstraße 97,Blumberg,78176,Germany,07702 51-0; 07702 51200; 07702 51126,,https://www.stadt-blumberg.de,,
20250722_105850,http://www.elzach.de,http://www.elzach.de/site/Elzach/node/439202/index.html,2025-07-22,10:59:07,Stadt Elzach,Roland Tibi,Hauptstraße 69,Elzach,79215,Germany,07682 / 804-0,stadt@elzach.de,https://www.elzach.de,,
20250722_105852,http://www.gengenbach.info,http://www.gengenbach.info/impressum,2025-07-22,10:59:11,Kultur- und Tourismus GmbH,Lothar Kimmig,Hauptstr. 17,Gengenbach,77723,Germany,07803/930143,tourist-info@stadt-gengenbach.de,https://www.gengenbach.info,HRB 480369,
20250722_105845,https://braeunlingen-tourismus.de,https://braeunlingen-tourismus.de/impressum,2025-07-22,10:59:12,,,,,,,,,,,
20250722_105912,http://www.tourismus.suro.city,,2025-07-22,10:59:16,No imprint data found,,,,,,,,,,
20250722_105901,http://www.stadt-gengenbach.de,,2025-07-22,10:59:17,No imprint data found,,,,,,,,,,
20250722_105907,https://www.europcar.de,https://www.europcar.de/impressum,2025-07-22,10:59:25,EMobG Services Germany GmbH,Michael Knippel,Anckelmannsplatz 1,Hamburg,20537,Germany,+49 40 520180,infomaster@europcar.com,https://www.europcar.de/,HRB 168009,DE 815 72 8335
20250722_105904,https://www.gernsbach.de,https://www.gernsbach.de/site/GernsbachRoot/node/2557076/index.html,2025-07-22,10:59:25,Stadtverwaltung Gernsbach,Julian Christ,Igelbachstr. 11,Gernsbach,76593,Germany,07224 644-0,stadt@gernsbach.de,https://www.gernsbach.de,,DE144017099
20250722_105901,http://www.gernsbach.de,http://www.gernsbach.de/site/GernsbachRoot/node/2557076/index.html,2025-07-22,10:59:26,Stadtverwaltung Gernsbach,Julian Christ,Igelbachstr. 11,Gernsbach,76593,Germany,07224 644-0; 07224 644-900,stadt@gernsbach.de; pressestelle@gernsbach.de,https://www.gernsbach.de,,DE144017099
20250722_105904,http://www.mein-move.de,http://www.mein-move.de/impressum,2025-07-22,10:59:29,Zweckverband Verkehrsverbund Schwarzwald-Baar-Heuberg,Michael Podolski; Marlene Volz,Luisenstraße 4,Villingen-Schwenningen,78048,Germany,07721 40206-0,info@mein-move.de,https://www.mein-move.de,,DE 237 477 599
20250722_105917,http://www.endingen.de,http://www.endingen.de/de/shared/impressum,2025-07-22,10:59:34,Stadt Endingen am Kaiserstuhl,Tobias Metz,Marktplatz 6,Endingen am Kaiserstuhl,79346,Germany,+49 7642 6899-0,stadtverwaltung@endingen.de,https://www.endingen.de,,DE141936244
20250722_105917,https://corporate.mesago.com,https://corporate.mesago.com/events/en/imprint.html,2025-07-22,10:59:35,Mesago Messe Frankfurt GmbH,Petra Haarburger; Martin Roschkowski,Rotebühlstr. 83-85,Stuttgart,70178,Germany,+49 711 61946-0,info@mesago.com,https://mesago.com,1 33 44,DE 147794792
20250722_105722,https://www.infra-fuerth.de,,2025-07-22,10:59:37,No imprint data found,,,,,,,,,,
20250722_105912,https://www.suro.city,https://www.suro.city/impressum/,2025-07-22,10:59:37,Stadt Sulzbach-Rosenberg,Stefan Frank,Luitpoldplatz 25,Sulzbach-Rosenberg,92237,Germany,+49 (0) 9661 510-0,poststelle@sulzbach-rosenberg.de,https://www.suro.city,,DE131841987
20250722_105935,http://www.mittelstandszentrum-tauberfranken.de,,2025-07-22,10:59:37,No imprint data found,,,,,,,,,,
20250722_105925,https://vtm-ma.de,https://vtm-ma.de/impressum/,2025-07-22,10:59:40,Veranstaltungen – Tourismus – Marketing: Mannheim erleben GmbH,Christine Igel; Oliver Althausen,Seckenheimer Landstraße 174,Mannheim,68163,Germany,+49 621 121 823-00; +49 621 121 823-10,info@vtm-ma.de,https://vtm-ma.de,HRB 318,DE 281 566 260
20250722_105938,https://stadthalle-eislingen.de,,2025-07-22,10:59:41,No imprint data found,,,,,,,,,,
20250722_105935,http://www.biberacher-schuetzenfest.de,,2025-07-22,10:59:42,No imprint data found,,,,,,,,,,
20250722_105926,http://www.ulm-messe.de,http://www.ulm-messe.de/impressum,2025-07-22,10:59:44,Ulm-Messe GmbH,Jürgen Eilts,Böfinger Straße 50,Ulm,89073,Germany,0731/92299-0; 0731/92299-31,info@ulm-messe.de,https://www.ulm-messe.de,HRB 601,DE147036313
20250722_105926,http://www.messe-karlsruhe.de,http://www.messe-karlsruhe.de/impressum/,2025-07-22,10:59:47,Karlsruher Messe- und Kongress GmbH,Britta Wirtz,Festplatz 9,Karlsruhe,76137,Germany,+49 (0)721 3720-0; +49 (0)721 3720-2116 (Fax),info@messe-karlsruhe.de,https://www.messe-karlsruhe.de/de/,HRB 100147,DE 225 451 038
20250722_105929,https://www.ulm.de,https://www.ulm.de/sonderseiten/impressum,2025-07-22,10:59:48,Stadt Ulm,Martin Ansbacher,Marktplatz 1,Ulm,89073,Germany,+49 (0)731 161-0,servicecenter@ulm.de,https://www.ulm.de,,DE 1470 39924
20250722_105942,https://www.marktplatz-bad-saulgau.de,https://www.marktplatz-bad-saulgau.de/88348/impressum,2025-07-22,10:59:51,Marktplatz-Deutschland.de,Andreas Calov,Karlsruher Str. 16,Leinfelden-Echterdingen,70771,Germany,,info@marktplatz-deutschland.de,https://www.marktplatz-deutschland.de,,DE352445792
20250722_105949,http://www.sprungbrett-lu.de,,2025-07-22,10:59:52,No imprint data found,,,,,,,,,,
20250722_105951,http://www.vrminfo.de,,2025-07-22,10:59:52,No imprint data found,,,,,,,,,,
20250722_105937,http://www.fraenkisches-volksfest-crailsheim.de,http://www.fraenkisches-volksfest-crailsheim.de/site/Crailsheim-Volksfest/node/1549472/index.html,2025-07-22,10:59:55,Stadtverwaltung Crailsheim,Dr. Christoph Grimmer,Marktplatz 1,Crailsheim,74564,Germany,+49 7951 403-0,info@crailsheim.de; digitales@crailsheim.de,https://www.crailsheim.de,,DE 145206510
20250722_105942,https://www.eningen.de,https://www.eningen.de/impressum.html,2025-07-22,11:00:00,Gemeinde Eningen unter Achalm,Eric Sindek,Rathausplatz 1,Eningen unter Achalm,72800,Germany,00 49 71 21 / 892-0,verwaltung@eningen.de,https://www.eningen.de,,DE 146484478
20250722_105953,http://www.bad-duerkheim.com,,2025-07-22,11:00:01,No imprint data found,,,,,,,,,,
20250722_105941,http://www.bad-waldsee.de,http://www.bad-waldsee.de/buerger/de/wirtschaft-umwelt/impressum-service/impressum,2025-07-22,11:00:04,Große Kreisstadt Bad Waldsee,Matthias Henne,Hauptstraße 29,Bad Waldsee,88339,Germany,07524 94-01,,https://www.bad-waldsee.de,,
20250722_105944,http://www.rmcc.de,http://www.rmcc.de/dasrmcc/impressum,2025-07-22,11:00:05,Wiesbaden Congress & Marketing GmbH,Martin Michel,Kurhausplatz 1,Wiesbaden,65189,Germany,+49 (0) 611 1729-444,sales@wicm.de; rmcc@wicm.de,https://www.rmcc.de,HRB 23970,DE 113823704
20250722_105937,http://www.stutensee.de,https://www.stutensee.de/impressum,2025-07-22,11:00:06,Stadt Stutensee,Petra Becker,Rathausstraße 3,Stutensee,76297,Germany,07244 969-1000; 07244 969-0,presse@stutensee.de; rathaus@stutensee.de,https://www.stutensee.de/,,DE 143499246
20250722_105952,https://www.congressforum.de,https://www.congressforum.de/impressum/,2025-07-22,11:00:08,CongressForum Frankenthal GmbH,Karmela Strahonja,Stephan-Cosacchi-Platz 5,Frankenthal,67227,Germany,06233 4990,info@congressforum.de,https://www.congressforum.de/,HRB 21020,DE148416846
20250722_110004,http://www.ingobertusmesse.de,,2025-07-22,11:00:10,No imprint data found,,,,,,,,,,
20250722_105948,http://www.rotenburg.de,https://www.rotenburg.de/impressum/,2025-07-22,11:00:11,Magistrat der Stadt Rotenburg a. d. Fulda,,Marktplatz 14-15,Rotenburg a. d. Fulda,36199,Germany,+49 6623 933-0,magistrat@rotenburg.de,https://www.rotenburg.de/,,
20250722_110000,https://www.andernach-tourismus.de,https://www.andernach-tourismus.de/en/imprint,2025-07-22,11:00:11,"Andernach.net Gesellschaft für Stadtmarketing, Wirtschaft und Tourismus mbH",Christian Heller,Hochstraße 80,Andernach,56626,Germany,+49 (2632) 987948 - 0; +49 (2632) 987948 - 30,info@andernach.net,https://www.andernach.net,HRB 14052,DE191212076
20250722_105956,http://messe-io.de,http://messe-io.de/impressum/,2025-07-22,11:00:16,Messe Idar-Oberstein GmbH,Mirko Arend,John-F.-Kennedy-Straße 9,Idar-Oberstein,55743,Germany,+49 6781 – 568721 00; +49 6781 – 568721 72,office@intergem.de,https://messe-io.de,HRB 20781,DE264367679
20250722_110001,https://www.ingelheim-erleben.de,https://www.ingelheim-erleben.de/impressum,2025-07-22,11:00:23,Stadtverwaltung Ingelheim am Rhein,Ralf Claus,Fridtjof-Nansen-Platz 1,Ingelheim am Rhein,55218,Germany,+49 6132 782 0; +49 6132 782 134; +49 6132 710009200,stadtverwaltung@ingelheim.de; touristinformation@ikum-ingelheim.de,https://www.ingelheim-erleben.de/,,DE 148 270 310
20250722_110011,https://www.bad-buchau.de,https://www.bad-buchau.de/buerger-neu/de/rathaus-verwaltung/service-impressum/impressum,2025-07-22,11:00:27,Stadt Bad Buchau am Federsee,Peter Diesch,Marktplatz 2,Bad Buchau,88422,Germany,07582 808-0; 07582 808-40,info@stadt-badbuchau.de,https://www.bad-buchau.de,,
20250722_110007,http://www.rothenburg.de,http://www.rothenburg.de/impressum,2025-07-22,11:00:27,Große Kreisstadt Rothenburg ob der Tauber,Dr. Markus Naser,Marktplatz 1,Rothenburg ob der Tauber,91541,Germany,09861 404-100; 09861 404-800,stadt@rothenburg.de; info@rothenburg.de,https://www.rothenburg.de,,DE 131948642
20250722_110006,https://www.stwhas.de,https://www.stwhas.de/impressum/,2025-07-22,11:00:27,Stadtwerk Haßfurt GmbH,Felix Zösch,Augsfelder Straße 6,Haßfurt,97437,Germany,+49 9521 9494-0; +49 9521 9494-340,kontakt@stwhas.de; info@stwhas.de,https://www.stwhas.de/,HRB 4466,DE219286701
20250722_110009,https://www.industriemuseum-lauf.de,https://www.industriemuseum-lauf.de/impressum/,2025-07-22,11:00:30,Industriemuseum Lauf,Thomas Lang,Sichartstraße 5-25,Lauf,91207,Deutschland,09123 / 184 4060; 09123-9903-0; 09123 / 184 4065,info@industriemuseum-lauf.de,https://www.industriemuseum-lauf.de,,
20250722_110010,http://www.altbach.de,http://www.altbach.de/gemeinde-daten/impressum-hinweis/impressum,2025-07-22,11:00:31,Gemeinde Altbach,Martin Funk,Esslinger Straße 65,Altbach,73776,Germany,07153 7007-0,post@altbach.de,https://www.altbach.de,,DE 145340036
20250722_110012,https://www.bernau-schwarzwald.de,https://www.bernau-schwarzwald.de/de/impressum/,2025-07-22,11:00:31,Tourist-Information Bernau im Schwarzwald,Kerstin Köpfer,"Innerlehen, Rathausstr. 18",Bernau im Schwarzwald,79872,Germany,+49 7675-160030,,https://bernau-schwarzwald.de/,,DE 142827363
20250722_110027,https://www.branchenbus.de,https://www.branchenbus.de/impressum,2025-07-22,11:00:37,Branchenbus GmbH,Ruben Riebsamen; Martin Reiß,Im Goldäcker 6,Pfullendorf,88630,Germany,07552-9389313,r.riebsamen@branchenbus.de,https://www.branchenbus.de,HRB 741983,DE342141207
